"Lumen of petrosal vein",50018236
"Wall of right intercollicular vein",50018237
"Lumen of right intercollicular vein",50018238
"Wall of trunk of left inferior thyroid vein",50018239
"Lumen of trunk of left inferior thyroid vein",50018240
"Wall of posterior internal vertebral venous plexus of sacral vertebra",50018241
"Lumen of posterior internal vertebral venous plexus of sacral vertebra",50018242
"Wall of lateral cutaneous tributary of right seventh posterior intercostal vein",50018243
"Lumen of lateral cutaneous tributary of right seventh posterior intercostal vein",50018244
"Wall of fourth thoracic basivertebral vein",50018245
"Lumen of fourth thoracic basivertebral vein",50018246
"Wall of extrahepatic branch of portal vein",50018247
"Lumen of extrahepatic branch of portal vein",50018248
"Wall of intrasegmental tributary of right anterior basal segmental vein",50018249
"Lumen of intrasegmental tributary of right anterior basal segmental vein",50018250
"Wall of left lateral sacral vein",50018251
"Lumen of left lateral sacral vein",50018252
"Wall of interlobular vein of liver",50018253
"Lumen of interlobular vein of liver",50018254
"Wall of cecal tributary of ileocolic vein",50018255
"Lumen of cecal tributary of ileocolic vein",50018256
"Wall of right facial vein",50018257
"Lumen of right facial vein",50018258
"Wall of trunk of dorsal tributary of left second lumbar vein",50018259
"Lumen of trunk of dorsal tributary of left second lumbar vein",50018260
"Wall of left sixth thoracic radicular vein",50018261
"Lumen of left sixth thoracic radicular vein",50018262
"Wall of lateral cutaneous tributary of ventral tributary of right third lumbar vein",50018263
"Lumen of lateral cutaneous tributary of ventral tributary of right third lumbar vein",50018264
"Wall of left anterior interosseous vein",50018265
"Lumen of left anterior interosseous vein",50018266
"Wall of radial vein",50018267
"Lumen of radial vein",50018268
"Wall of plantar digital vein of right little toe",50018269
"Lumen of plantar digital vein of right little toe",50018270
"Wall of central vein of adrenal gland",50018271
"Lumen of central vein of adrenal gland",50018272
"Wall of tributary of superficial palmar venous arch",50018273
"Lumen of tributary of superficial palmar venous arch",50018274
"Wall of muscular tributary of right internal pudendal vein",50018275
"Lumen of muscular tributary of right internal pudendal vein",50018276
"Wall of muscular tributary of right eighth posterior intercostal vein",50018277
"Lumen of muscular tributary of right eighth posterior intercostal vein",50018278
"Wall of left posterior basal segmental vein",50018279
"Lumen of left posterior basal segmental vein",50018280
"Wall of left ninth anterior thoracic radicular vein",50018281
"Lumen of left ninth anterior thoracic radicular vein",50018282
"Wall of tubal tributary of left uterine vein",50018283
"Lumen of tubal tributary of left uterine vein",50018284
"Wall of ventral tributary of left fourth lumbar vein",50018285
"Lumen of ventral tributary of left fourth lumbar vein",50018286
"Wall of collateral tributary of tenth posterior intercostal vein",50018287
"Lumen of collateral tributary of tenth posterior intercostal vein",50018288
"Wall of superior temporal vein",50018289
"Lumen of superior temporal vein",50018290
"Wall of trunk of left external iliac vein",50018291
"Lumen of trunk of left external iliac vein",50018292
"Wall of lateral tributary of dorsal tributary of left tenth posterior intercostal vein",50018293
"Lumen of lateral tributary of dorsal tributary of left tenth posterior intercostal vein",50018294
"Wall of lateral inferior segmental branch of left portal vein",50018295
"Lumen of lateral inferior segmental branch of left portal vein",50018296
"Wall of left inferior vesical vein",50018297
"Lumen of left inferior vesical vein",50018298
"Wall of collateral tributary of right tenth posterior intercostal vein",50018299
"Lumen of collateral tributary of right tenth posterior intercostal vein",50018300
"Wall of dorsal tributary of second posterior intercostal vein",50018301
"Lumen of dorsal tributary of second posterior intercostal vein",50018302
"Wall of plantar venous arch of right foot",50018303
"Lumen of plantar venous arch of right foot",50018304
"Wall of pleural tributary of posterior intercostal vein",50018305
"Lumen of pleural tributary of posterior intercostal vein",50018306
"Wall of ventral tributary of left second lumbar vein",50018307
"Lumen of ventral tributary of left second lumbar vein",50018308
"Wall of costal tributary of left subcostal vein",50018309
"Lumen of costal tributary of left subcostal vein",50018310
"Wall of trunk of left superior epigastric vein",50018311
"Lumen of trunk of left superior epigastric vein",50018312
"Wall of anteromedian pontine vein",50018313
"Lumen of anteromedian pontine vein",50018314
"Wall of collateral tributary of fourth posterior intercostal vein",50018315
"Lumen of collateral tributary of fourth posterior intercostal vein",50018316
"Wall of trunk of left lingual vein",50018317
"Lumen of trunk of left lingual vein",50018318
"Wall of left common cardinal vein",50018319
"Lumen of left common cardinal vein",50018320
"Wall of muscular tributary of left ninth posterior intercostal vein",50018321
"Lumen of muscular tributary of left ninth posterior intercostal vein",50018322
"Wall of temporal vein",50018323
"Lumen of temporal vein",50018324
"Wall of trunk of dorsal scapular vein",50018325
"Lumen of trunk of dorsal scapular vein",50018326
"Wall of trunk of lateral branch of left portal vein",50018327
"Lumen of trunk of lateral branch of left portal vein",50018328
"Wall of segmental pulmonary vein",50018329
"Lumen of segmental pulmonary vein",50018330
"Wall of intervertebral tributary of right second lumbar vein",50018331
"Lumen of intervertebral tributary of right second lumbar vein",50018332
"Wall of trunk of left lateral basal segmental vein",50018333
"Lumen of trunk of left lateral basal segmental vein",50018334
"Wall of trunk of vein of dorsal venous network of hand",50018335
"Lumen of trunk of vein of dorsal venous network of hand",50018336
"Wall of left internal carotid venous plexus",50018337
"Lumen of left internal carotid venous plexus",50018338
"Wall of spinal tributary of right lumbar vein",50018339
"Lumen of spinal tributary of right lumbar vein",50018340
"Wall of left posterior inferior phrenic vein",50018341
"Lumen of left posterior inferior phrenic vein",50018342
"Wall of right sixth thoracic radicular vein",50018343
"Lumen of right sixth thoracic radicular vein",50018344
"Wall of left inferior nasal retinal vein",50018345
"Lumen of left inferior nasal retinal vein",50018346
"Wall of trunk of tributary of apical segmental vein",50018347
"Lumen of trunk of tributary of apical segmental vein",50018348
"Wall of right fourth lumbar vein",50018349
"Lumen of right fourth lumbar vein",50018350
"Wall of tributary of middle hepatic vein",50018351
"Lumen of tributary of middle hepatic vein",50018352
"Wall of medial inferior segmental branch of left portal vein",50018353
"Lumen of medial inferior segmental branch of left portal vein",50018354
"Wall of left ulnar vein",50018355
"Lumen of left ulnar vein",50018356
"Wall of left sphenoid emissary vein",50018357
"Lumen of left sphenoid emissary vein",50018358
"Wall of lateral cutaneous tributary of second posterior intercostal vein",50018359
"Lumen of lateral cutaneous tributary of second posterior intercostal vein",50018360
"Wall of intrahepatic tributary of hepatic vein",50018361
"Lumen of intrahepatic tributary of hepatic vein",50018362
"Wall of right obturator vein",50018363
"Lumen of right obturator vein",50018364
"Wall of root of hemiazygos vein",50018365
"Lumen of root of hemiazygos vein",50018366
"Wall of muscular tributary of left sixth posterior intercostal vein",50018367
"Lumen of muscular tributary of left sixth posterior intercostal vein",50018368
"Wall of left hepatic vein",50018369
"Lumen of left hepatic vein",50018370
"Wall of right nasofrontal vein",50018371
"Lumen of right nasofrontal vein",50018372
"Wall of medullary tributary of right eighth posterior intercostal vein",50018373
"Lumen of medullary tributary of right eighth posterior intercostal vein",50018374
"Wall of trunk of ascending lumbar vein",50018375
"Lumen of trunk of ascending lumbar vein",50018376
"Wall of right subscapular vein",50018377
"Lumen of right subscapular vein",50018378
"Wall of pleural tributary of left first posterior intercostal vein",50018379
"Lumen of pleural tributary of left first posterior intercostal vein",50018380
"Wall of cutaneous tributary of left posterior auricular vein",50018381
"Lumen of cutaneous tributary of left posterior auricular vein",50018382
"Wall of first dorsal metatarsal vein",50018383
"Lumen of first dorsal metatarsal vein",50018384
"Wall of left first anterior intercostal vein",50018385
"Lumen of left first anterior intercostal vein",50018386
"Wall of inferior cerebellar vein",50018387
"Lumen of inferior cerebellar vein",50018388
"Wall of lateral cutaneous tributary of fifth posterior intercostal vein",50018389
"Lumen of lateral cutaneous tributary of fifth posterior intercostal vein",50018390
"Wall of portion of venous blood",50018391
"Lumen of portion of venous blood",50018392
"Wall of internal jugular vein",50018393
"Lumen of internal jugular vein",50018394
"Wall of left second posterior intercostal vein",50018395
"Lumen of left second posterior intercostal vein",50018396
"Wall of trunk of left anterior segmental vein",50018397
"Lumen of trunk of left anterior segmental vein",50018398
"Wall of trunk of left posterior segmental bronchial vein",50018399
"Lumen of trunk of left posterior segmental bronchial vein",50018400
"Wall of right posterior segmental vein",50018401
"Lumen of right posterior segmental vein",50018402
"Wall of submental vein",50018403
"Lumen of submental vein",50018404
"Wall of trunk of anterior circumflex humeral vein",50018405
"Lumen of trunk of anterior circumflex humeral vein",50018406
"Wall of trunk of left bronchial vein",50018407
"Lumen of trunk of left bronchial vein",50018408
"Wall of dorsal tributary of lumbar vein",50018409
"Lumen of dorsal tributary of lumbar vein",50018410
"Wall of left superficial palmar venous arch",50018411
"Lumen of left superficial palmar venous arch",50018412
"Wall of left posterior internal vertebral venous plexus of thoracic vertebra",50018413
"Lumen of left posterior internal vertebral venous plexus of thoracic vertebra",50018414
"Wall of left second common palmar digital vein",50018415
"Lumen of left second common palmar digital vein",50018416
"Wall of lateral tributary of dorsal tributary of left fourth lumbar vein",50018417
"Lumen of lateral tributary of dorsal tributary of left fourth lumbar vein",50018418
"Wall of right inferior anastomotic vein",50018419
